,corrected_filings,conm,GVKEY,sic,rd_int,sale,fyear,at,cap_int,lvg,rd_int,roa,optvol,tobin,age,Internal Communication,Support from management,Freedom to work independently,Overall compensation for your work
1166,322.22165555652555,CATERPILLAR INC,2817,3531,0.0282027355548462,60138.0,2011,81446.0,0.0481791616531199,2.68508887681441,0.0282027355548462,0.0605063477641628,32.7,1.5621330673084,732,,,,
1167,483.82811195734416,CATERPILLAR INC,2817,3531,0.0275974752674694,65875.0,2012,89356.0,0.0568064819374189,2.28969883641342,0.0275974752674694,0.0635771520658937,35.0,1.46069607319598,744,,,,
1168,281.25717401950675,CATERPILLAR INC,2817,3531,0.0241000753863551,55656.0,2013,84896.0,0.0523699585375047,1.81394454855605,0.0241000753863551,0.0446310780248775,30.6,1.43711854292311,756,,,,
1169,350.5920344756053,CATERPILLAR INC,2817,3531,0.0252122672146054,55184.0,2014,84681.0,0.0399026936384785,2.34593335721963,0.0252122672146054,0.0436343453667293,28.2,1.45743986856556,768,4.117647058823529,4.529411764705882,4.411764705882353,4.529411764705882
1170,464.14526418760335,CATERPILLAR INC,2817,3531,0.0275806718728104,47011.0,2015,78497.0,0.0415429889040346,2.57228712269566,0.0275806718728104,0.0267780934303222,28.4,1.31549744729098,780,2.8666666666666667,3.15,3.016949152542373,3.4482758620689653
1171,504.39905036609935,CATERPILLAR INC,2817,3531,0.026116406082673,38537.0,2016,74704.0,0.0391946883701007,2.79995432747203,0.026116406082673,-0.0008968729920753,31.1,1.55222895213108,792,2.857142857142857,2.756756756756757,3.019607843137255,3.080357142857143
1172,360.4666032112469,CATERPILLAR INC,2817,3531,0.0247524752475248,45462.0,2017,76962.0,0.0303526415633689,2.54639702124553,0.0247524752475248,0.0097970426963956,29.2,2.04567065668772,804,2.4328358208955225,2.398496240601504,2.896,2.8217054263565893
1173,265.5015846721376,CATERPILLAR INC,2817,3531,0.0235641773554624,54722.0,2018,78509.0,0.0371422384694748,2.60367547546122,0.0235641773554624,0.0782967557859608,30.2,1.75271942083073,816,3.352272727272727,3.5,3.7954545454545454,3.6931818181818175
1174,93.27657836498295,CATERPILLAR INC,2817,3531,0.0215797993703236,53800.0,2019,78453.0,0.0340203688832804,2.62482862626817,0.0215797993703236,0.077664334059883,29.1,1.84953102418008,828,3.5,3.789473684210526,4.0,3.763157894736842
1175,0.0,CBRE GROUP INC,260774,6500,,5128.817,2008,4726.414,0.0108900743777418,25.6452313272762,,-0.214129782113882,51.97,1.2155133934522,48,,,,
1176,0.0,CBRE GROUP INC,260774,6500,,4165.82,2009,5039.406,0.0055958976117423,4.78738940936734,,0.0066160575274149,75.18,1.74160648893937,60,,,,
1177,0.0,CBRE GROUP INC,260774,6500,,5115.316,2010,5121.568,0.0133677811170329,2.78261975413311,,0.0391179029547201,75.37,2.11665228305082,72,,,,
1178,0.0,CBRE GROUP INC,260774,6500,,5905.411,2011,7219.143,0.0204982779811953,3.21552070767994,,0.0331288630797312,61.99,1.53195411699145,84,,,,
1179,0.0,CBRE GROUP INC,260774,6500,,6514.099,2012,7809.542,0.0192369795821573,2.53836608496171,,0.0404063388096255,,1.64400969992863,96,,,,
1180,0.0,CBRE GROUP INC,260774,6500,,7184.794,2013,6998.414,0.0223419191834036,1.31251645096886,,0.0452299621028422,,1.97649197375291,108,,,,
1181,0.0,CBRE GROUP INC,260774,6500,,9049.918,2014,7647.105,0.0223930493958171,1.07269219366059,,0.0633577020323377,,2.19589200749826,120,3.5,4.0,4.0,4.0
1182,0.0,CBRE GROUP INC,260774,6500,,10855.81,2015,11017.943,0.0126578981212736,1.64731561586226,,0.0496582710583999,,1.80278336891015,132,3.125,3.28,3.375,3.32
1183,0.0,CBRE GROUP INC,260774,6500,,13071.589,2016,10779.587,0.0177376925479613,1.27012490019031,,0.053060752698596,,1.70563266570417,144,2.466666666666667,2.419354838709677,2.7096774193548385,2.966666666666667
1184,0.0,CBRE GROUP INC,260774,6500,,14209.608,2017,11483.83,0.015503712611559,0.728527428018401,,0.0602132737945442,,1.93022443644673,156,2.631578947368421,2.736842105263158,3.055555555555556,3.055555555555556
1185,0.0,CBRE GROUP INC,260774,6500,,21340.088,2018,13456.793,0.0169284761978578,0.628790978855782,,0.0790098354043196,,1.63545597528326,168,3.3548387096774195,3.1,3.6666666666666665,3.2666666666666666
1186,0.0,CBRE GROUP INC,260774,6500,,23894.091,2019,16197.196,0.0181212846964376,0.654493330571552,,0.0791715430251014,,1.88189690857603,180,3.8125,4.0625,4.3125,3.625
1187,0.0,CEC ENTERTAINMENT INC,15092,5812,0.0,814.509,2008,747.44,0.117454243818902,3.22008616801207,0.0,0.0755833244139998,,1.56418575404046,228,,,,
1188,0.0,CEC ENTERTAINMENT INC,15092,5812,0.0,818.346,2009,744.266,0.098204136693064,2.17856866353409,0.0,0.0822206039238659,,1.72547304323992,240,,,,
1189,0.0,CEC ENTERTAINMENT INC,15092,5812,0.0,817.248,2010,778.029,0.128329406744479,2.45639053029824,0.0,0.0694498534116338,,1.81032816257492,252,,,,
1190,0.0,CEC ENTERTAINMENT INC,15092,5812,0.0,821.178,2011,772.471,0.122553468026631,3.22530742408014,0.0,0.0711508911014135,,1.64846220764275,264,,,,
1191,0.0,CEC ENTERTAINMENT INC,15092,5812,0.0,803.48,2012,801.806,0.124081136833598,2.87711657383754,0.0,0.0543647715282749,,1.56151934507849,276,,,,
1192,0.0,CEC ENTERTAINMENT INC,15092,5812,0.0,821.721,2013,791.611,0.0935876333199008,2.38156225119427,0.0,0.0604135111816283,,1.7771427127718,288,,,,
1193,0.0,CENTENE CORP,145552,6324,,3364.515,2008,1451.152,0.0448995005347476,0.528439649531592,,0.0575384246446961,50.3,1.23844606216303,84,,,,
1194,0.0,CENTENE CORP,145552,6324,,4102.864,2009,1702.364,0.0488221085502278,0.512163702785244,,0.0491498880380459,50.9,1.18401142763827,96,,,,
1195,0.0,CENTENE CORP,145552,6324,,4448.323,2010,1943.882,0.0609892987331535,0.416456428012732,,0.0487869119627632,48.2,1.23836620741382,108,,,,
1196,0.0,CENTENE CORP,145552,6324,,5340.582,2011,2190.336,0.0336514580411407,0.375764454904375,,0.0507766844904161,49.9,1.49221277009555,120,,,,
1197,0.0,CENTENE CORP,145552,6324,,8667.612,2012,2741.682,0.029961169822029,0.565395947352517,,0.0006780509191073,,1.43492753718338,132,,,,
1198,0.0,CENTENE CORP,145552,6324,,10863.329,2013,3529.3,0.019220525316635,0.541928509668642,,0.0467795313518261,48.1,1.57433883489644,144,,,,
1199,0.0,CENTENE CORP,145552,6324,,16560.0,2014,5838.0,0.0176430284343953,0.51204128440367,,0.0464200068516615,,1.75465663754711,156,5.0,4.5,3.5,5.0
1200,0.0,CENTENE CORP,145552,6324,,22760.0,2015,7339.0,0.0204387518735523,0.566063977746871,,0.048371712767407,,1.78522589317346,168,3.1,3.6,3.6,3.9
1201,0.0,CENTENE CORP,145552,6324,,40412.0,2016,20197.0,0.0151507649650938,0.789652247667515,,0.0278259147398128,39.0,1.18914406545527,180,3.0,3.064516129032258,3.4838709677419355,3.3548387096774195
1202,0.0,CENTENE CORP,145552,6324,,48382.0,2017,21855.0,0.0193090825897964,0.685985401459854,,0.0378860672614962,37.5,1.48713450285976,192,2.8181818181818183,3.090909090909091,3.1818181818181817,4.0
1203,0.0,CENTENE CORP,145552,6324,,60116.0,2018,30901.0,0.0218439532701207,0.612439314830082,,0.0291252710268276,,1.41624402770137,204,3.423076923076923,3.5,3.730769230769231,4.019230769230769
1204,0.0,CENTENE CORP,145552,6324,,74639.0,2019,40994.0,0.017807484022052,1.15600350569676,,0.0322242279357955,,1.33036707225448,216,3.46875,3.78125,3.75,4.0625
1205,103.11132761150915,CENTURYLINK INC,2884,4813,,2598.407,2008,8254.195,0.0347480281238813,1.04782627938443,,0.0443086212525873,25.0,0.94882195174696,432,,,,
1206,80.68732333893877,CENTURYLINK INC,2884,4813,,4973.211,2009,22562.729,0.0334420539288488,0.819550575265309,,0.0286849609371278,38.5,1.06084949608711,444,,,,
1207,12.996698855895376,CENTURYLINK INC,2884,4813,,7041.534,2010,22038.098,0.0391943533421078,0.760025291349941,,0.0430030304793091,,1.20139869420673,456,,,,
1208,23.90462023348503,CENTURYLINK INC,2884,4813,,15351.0,2011,56139.0,0.0429469709114876,1.04844672780525,,0.0102068081013199,23.2,1.03886283688701,468,,,,
1209,80.16629216827128,CENTURYLINK INC,2884,4813,,18376.0,2012,54020.0,0.0540355423917068,1.06822541344808,,0.0143835616438356,,1.09601519733432,480,,,,
1210,63.76515315093,CENTURYLINK INC,2884,4813,,18095.0,2013,51787.0,0.0588564697704057,1.21959164679193,,-0.0046150578330469,,1.02699207233476,492,,,,
1211,56.05322751614103,CENTURYLINK INC,2884,4813,,18031.0,2014,50147.0,0.0607613615969051,1.37595686613859,,0.01539473946597,,1.14913958681476,504,4.0,4.166666666666667,4.333333333333333,4.166666666666667
1212,54.09473108512652,CENTURYLINK INC,2884,4813,,17900.0,2015,47604.0,0.0603310646164188,1.43847795163585,,0.0184438282497269,,0.992059658852197,516,2.59375,2.878787878787879,3.060606060606061,3.21875
1213,37.78376263555929,CENTURYLINK INC,2884,4813,,17470.0,2016,47017.0,0.0634025990599145,1.46936338532726,,0.0133143331135547,,0.991446500202055,528,2.982456140350877,2.8852459016393444,3.1724137931034484,3.333333333333333
1214,79.70782134585347,CENTURYLINK INC,2884,4813,,17656.0,2017,75611.0,0.0410786790281837,1.60597675705589,,0.0183703429395194,,0.925179390829377,540,2.435897435897436,2.333333333333333,2.923076923076923,2.871794871794872
1215,23.311608098120185,CENTURYLINK INC,2884,4813,,23443.0,2018,70256.0,0.0451918697335459,1.81869074036716,,-0.0246669323616488,,0.950702147147575,552,2.98,3.24,3.28,3.313131313131313
1216,107.4599524575835,CENTURYLINK INC,2884,4813,,22401.0,2019,64742.0,0.0560378116215131,2.70616184112843,,-0.0813845726112879,,1.01435955299496,564,3.055555555555556,3.083333333333333,3.9166666666666665,3.583333333333333
1217,15.90144073200355,CERNER CORP,12850,7373,0.117697188924119,1676.028,2008,1880.988,0.0574692661516182,0.107921455916779,0.117697188924119,0.100297290572827,49.15,1.94350354707207,252,,,,
1218,35.79659717689665,CERNER CORP,12850,7373,0.0965480713424343,1671.864,2009,2148.567,0.061094208372371,0.0762457628941505,0.0965480713424343,0.0900437361273816,48.35,3.40199770358569,264,,,,
1219,32.758950835504365,CERNER CORP,12850,7373,0.0841414237304925,1850.222,2010,2422.79,0.0422285877026073,0.048685323075615,0.0841414237304925,0.0979333743328972,40.35,3.46854488420375,276,,,,
1220,29.282817308869475,CERNER CORP,12850,7373,0.0692260723553656,2203.153,2011,3000.358,0.0349274986518275,0.0547643746583799,0.0692260723553656,0.102196804514661,37.7,3.69142432336408,288,,,,
1221,19.091433777809197,CERNER CORP,12850,7373,0.0592902948547538,2665.436,2012,3704.468,0.0495156119583163,0.0692177933054541,0.0592902948547538,0.107230511911562,34.8,3.83575627863434,300,,,,
1222,19.83355062643949,CERNER CORP,12850,7373,0.0595598633991515,2910.748,2013,4098.364,0.0861019177408351,0.0523489865086701,0.0595598633991515,0.0971982966861899,30.5,4.90251050907143,312,,,,
1223,27.83164165675633,CERNER CORP,12850,7373,0.0638679723169185,3402.703,2014,4530.565,0.0610484564287236,0.0365477200019742,0.0638679723169185,0.115975159831059,29.7,5.09866843980828,324,3.5,3.25,4.5,4.0
1224,35.31484989653275,CERNER CORP,12850,7373,0.0756212171771799,4425.267,2015,5561.984,0.0651084217430327,0.15635399484909,0.0756212171771799,0.0969729506593331,27.6,3.98184047814593,336,3.555555555555556,3.2,3.6666666666666665,4.111111111111111
1225,28.200895821394067,CERNER CORP,12850,7373,0.0730352934823906,4796.473,2016,5629.963,0.0816039110736607,0.143522557712719,0.0730352934823906,0.113052963225513,29.4,3.07588347738697,348,3.5384615384615383,3.3076923076923075,3.75,3.4615384615384617
1226,24.742929553396504,CERNER CORP,12850,7373,0.066745284003196,5142.272,2017,6469.311,0.0559693296550436,0.110068275076337,0.066745284003196,0.134013962228744,26.7,3.72350468079213,360,3.1875,,3.875,2.5625
1227,31.1932861865739,CERNER CORP,12850,7373,0.0705709774684452,5366.325,2018,6708.636,0.0666198017003755,0.0900326658467909,0.0705709774684452,0.0939176011338221,27.0,2.80041405138094,372,3.6,3.5806451612903225,4.033333333333333,3.612903225806452
1228,118.98058716312684,CERNER CORP,12850,7373,0.0739303764586369,5692.598,2019,6894.622,0.0683892459949218,0.271588584420734,0.0739303764586369,0.076792317258292,25.0,3.68331320991927,384,4.0,3.9444444444444446,4.277777777777778,3.555555555555556
1229,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1343.493,2008,2159.918,0.0912446676216412,0.48047205020746,,-0.241603153453048,24.0,1.25823369220498,96,,,,
1230,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1202.551,2009,2204.093,0.0363015535188397,0.358359940752289,,0.0519220377724533,25.0,1.38299342632094,108,,,,
1231,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1133.416,2010,1733.373,0.0247263572237481,1.01953527886032,,-0.194227670559078,34.0,1.76064998127927,120,,,,
1232,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1142.647,2011,1558.32,0.0315358847990143,1.3659973781496,,0.0703103342060681,33.0,1.15288126594681,132,,,,
1233,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1129.53,2012,1586.344,0.0299644969817391,1.10937825084678,,0.0613328508822803,35.0,1.76023762815631,144,,,,
1234,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1165.528,2013,1644.621,0.0238073087963731,1.0355781111541,,0.062523827678231,33.0,2.14389890436763,156,,,,
1235,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1297.662,2014,1885.192,0.0301958633391188,1.15718317234526,,0.0672069476212502,30.0,2.24108699803521,168,5.0,5.0,4.5,5.0
1236,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1363.302,2015,2068.497,0.0305787245521748,1.1772866600188,,0.0721842961338595,28.0,2.46047358057566,180,2.5,2.0,2.333333333333333,2.0
1237,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1681.432,2016,2711.8,0.0203879342134376,1.47592761673487,,0.0570709491850431,25.0,2.02213252083487,192,2.7142857142857144,3.2857142857142856,2.7142857142857144,3.142857142857143
1238,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,1857.601,2017,2929.922,0.0281341960639225,1.09570846251005,,0.0421018033927183,24.0,2.41405433318703,204,3.8,3.6,4.8,3.6
1239,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,2266.096,2018,3855.879,0.0363221978697983,1.26620624109943,,0.0587085331256505,25.0,2.07341610564024,216,3.0526315789473686,3.3684210526315788,3.789473684210526,3.3684210526315788
1240,0.0,CHARLES RIVER LABS INTL INC,137131,8731,,2621.226,2019,4692.79,0.0299425288580993,1.23873719551886,,0.0537034472030498,27.0,2.2446496348654,228,2.8,2.6,3.6,2.6
1241,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,6479.0,2008,13882.0,0.0865869471257744,-2.06938892061679,,-0.17655957354848,88.1,1.75923384659271,108,,,,
1242,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,7059.0,2010,15707.0,0.0769720506780416,8.32611637347767,,-0.0150888139046285,47.7,1.18991070605463,132,,,,
1243,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,7204.0,2011,15605.0,0.0840115347644986,31.4327628361858,,-0.0236462672220442,38.4,1.3407533354694,144,,,,
1244,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,7504.0,2012,15599.0,0.111866145265722,85.9597315436242,,-0.0194884287454324,38.4,1.48494507596641,156,,,,
1245,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,8155.0,2013,17295.0,0.105521827117664,93.9139072847682,,-0.0097716102919919,37.8,1.83060152876554,168,,,,
1246,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,9108.0,2014,24550.0,0.0904684317718941,143.993150684931,,-0.0074541751527494,36.9,1.75419307535642,180,4.0,4.2,4.4,3.8
1247,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,9754.0,2015,39316.0,0.0468002848712992,-776.586956521739,,-0.0068928680435446,34.7,1.52481383914946,192,2.4444444444444446,1.6607142857142858,1.821428571428572,2.9615384615384617
1248,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,29003.0,2016,149067.0,0.0357221920344543,1.53832930566282,,0.0236269596892672,25.4,1.25010305540462,204,2.59375,2.7450980392156863,2.960144927536232,2.977891156462585
1249,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,41581.0,2017,146623.0,0.0592676455944838,1.79692457271518,,0.0674860015140872,25.0,1.27993204176698,216,3.297932330827068,3.512987012987013,3.7359022556390977,3.905844155844156
1250,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,43634.0,2018,146130.0,0.0624443988229659,2.00708281659088,,0.0084171628002463,25.0,1.19115944282488,228,3.225396825396825,3.243915343915344,3.403799392097264,3.54338905775076
1251,0.0,CHARTER COMMUNICATIONS INC,126136,4841,,45764.0,2019,148188.0,0.0485531891921073,2.55471458101447,,0.0112559721434934,27.0,1.47514075417713,240,3.2881619937694704,3.9465408805031448,3.6728971962616814,3.700934579439252
1252,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1606.406,2008,1142.63,0.0743083937932664,0.728925725750498,0.0,0.0457654708873389,39.9,1.13204510646491,192,,,,
1253,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1602.02,2009,1046.751,0.0355796173110893,0.294125511273694,0.0,0.040919951354238,55.5,1.75019506071645,204,,,,
1254,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1659.404,2010,1028.397,0.0406914839308166,0.0877102055080132,0.0,0.0794566689712242,41.1,2.20411697039178,216,,,,
1255,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1757.624,2011,1022.57,0.0750520746745944,0.101493681287805,0.0,0.0936072836089461,39.7,2.03828926137086,228,,,,
1256,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1809.017,2012,1092.167,0.0791472366405504,0.0950845744368891,0.0,0.0901171707257224,40.5,2.06844702321165,240,,,,
1257,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1877.91,2013,1124.114,0.0945535773062163,0.114656024996839,0.0,0.10172989572232,33.5,2.70924996930916,252,,,,
1258,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,1976.624,2014,1176.452,0.0968862308024467,0.138658784208729,0.0,0.0860859601581705,32.9,2.65965123098945,264,1.6666666666666667,4.333333333333333,4.0,3.0
1259,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,2100.609,2015,1233.346,0.124815745135591,0.149252640861523,0.0,0.0944771378023685,31.3,2.35704807896568,276,3.4545454545454546,3.1818181818181817,3.4545454545454546,3.4545454545454546
1260,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,2275.719,2016,1293.319,0.0895533120599017,0.166735465603019,0.0,0.107857380893654,26.3,2.74171257052591,288,3.583333333333333,3.44,3.4347826086956523,3.458333333333333
1261,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,2260.502,2017,1333.06,0.0906028235788337,0.193351588349388,0.0,0.118068203981816,24.4,2.19789959941788,300,3.111111111111111,3.1481481481481484,3.5,3.230769230769231
1262,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,2332.331,2018,1314.133,0.0783094253017008,0.215555660623508,0.0,0.0753614740669323,27.8,2.0497372031598,312,3.857142857142857,3.857142857142857,4.107142857142857,3.5
1263,0.0,CHEESECAKE FACTORY INC,25737,5812,0.0,2482.692,2019,2840.593,0.0259681693223915,2.81236991510157,0.0,0.0448121219759395,26.3,1.4111751806753,324,3.76,3.76,3.8,3.84
1264,190.3521533613445,CHEVRON CORP,2991,2911,0.0051810256569354,255112.0,2008,161165.0,0.122024012657835,0.102725971747761,0.0051810256569354,0.148487574845655,22.0,1.38224826134707,696,,,,
1265,139.1792024230187,CHEVRON CORP,2991,2911,0.0036629591607389,159293.0,2009,164621.0,0.120537476992607,0.114389538046435,0.0036629591607389,0.0636796034527794,30.2,1.3806350148523,708,,,,
1266,200.8540979446841,CHEVRON CORP,2991,2911,0.002846797893586,189607.0,2010,184769.0,0.106143346557052,0.109210989617533,0.002846797893586,0.102960994539127,30.8,1.42269883611428,720,,,,
1267,172.9854504334715,CHEVRON CORP,2991,2911,0.0029932115680227,236286.0,2011,209474.0,0.126507346973849,0.0836367830485574,0.0029932115680227,0.128393022523082,31.0,1.42685091610415,732,,,,
1268,110.1867431931126,CHEVRON CORP,2991,2911,0.0027813307465812,222580.0,2012,232982.0,0.132791374440944,0.0893029796958777,0.0027813307465812,0.112364903726468,31.7,1.31758643036801,744,,,,
1269,110.43597140348676,CHEVRON CORP,2991,2911,0.0029556300812207,211664.0,2013,253753.0,0.149692811513558,0.137016893228625,0.0029556300812207,0.0844246176399885,31.3,1.35434123234011,756,,,,
1270,110.47145550020196,CHEVRON CORP,2991,2911,0.0026576349680106,192308.0,2014,266026.0,0.133096013171645,0.179438553035581,0.0026576349680106,0.0723275168592544,30.3,1.2098705570884,768,3.4,4.8,4.8,4.4
1271,133.47964155211417,CHEVRON CORP,2991,2911,0.0022585239550099,122566.0,2015,266103.0,0.110874360679887,0.252704366274654,0.0022585239550099,0.0172376861591188,21.9,1.06261465462622,780,3.242424242424242,3.3714285714285714,3.7058823529411766,3.764705882352941
1272,133.38574804580983,CHEVRON CORP,2991,2911,0.0018302201647198,103310.0,2016,260078.0,0.06962911126662,0.316895215587128,0.0018302201647198,-0.0019109651719868,21.7,1.29635099431709,792,3.1666666666666665,3.34,3.333333333333333,3.94
1273,350.185332484887,CHEVRON CORP,2991,2911,0.0017060274382796,127485.0,2017,253806.0,0.0528119902602775,0.261692905943669,0.0017060274382796,0.0362284579560767,21.7,1.355884586574,804,3.382978723404255,3.4166666666666665,3.630434782608696,3.723404255319149
1274,357.3482142857143,CHEVRON CORP,2991,2911,0.0017844270334786,158902.0,2018,253863.0,0.0543285157742562,0.222957671752268,0.0017844270334786,0.0583937005392672,21.2,1.20663013523042,816,3.526315789473684,3.3684210526315788,3.6052631578947367,3.675675675675676
1275,158.82142857142856,CHEVRON CORP,2991,2911,0.0021059015785838,139865.0,2019,237428.0,0.0594538133665785,0.213975161739926,0.0021059015785838,0.0123153124315582,20.5,1.34792470003538,828,3.8,4.0,4.066666666666666,4.466666666666667
1276,0.0,CHICOS FAS INC,27981,5621,0.0,1582.405,2008,1226.183,0.0853176075675491,0.0,0.0,-0.0156069689434611,54.0,0.868051832393696,181,,,,
1277,0.0,CHICOS FAS INC,27981,5621,0.0,1713.15,2009,1318.803,0.0515012477223664,0.0,0.0,0.0528100102896339,63.0,2.15313075569285,193,,,,
1278,0.0,CHICOS FAS INC,27981,5621,0.0,1904.954,2010,1416.021,0.0515846869502642,0.0,0.0,0.0814917292893255,66.0,1.75932346342321,205,,,,
1279,0.0,CHICOS FAS INC,27981,5621,0.0,2196.36,2011,1425.152,0.0924511911711874,0.0,0.0,0.0988484035387102,66.0,1.58735562241782,217,,,,
1280,0.0,CHICOS FAS INC,27981,5621,0.0,2581.057,2012,1580.628,0.104192763888783,0.0,0.0,0.114017339943364,,2.20939844163206,229,,,,
1281,0.0,CHICOS FAS INC,27981,5621,0.0,2586.037,2013,1371.191,0.101014373635766,0.0,0.0,0.0480480108168738,,2.42813860359352,241,,,,
1282,0.0,CHICOS FAS INC,27981,5621,0.0,2675.211,2014,1438.581,0.083288323702315,0.0,0.0,0.0449338619097569,,2.06712611941907,253,2.833333333333333,4.0,4.333333333333333,3.6666666666666665
1283,0.0,CHICOS FAS INC,27981,5621,0.0,2642.309,2015,1166.052,0.0727591908422609,0.144139933853089,0.0,0.0016688792609592,,1.69150241155626,265,2.6923076923076925,3.076923076923077,3.3076923076923075,3.230769230769231
1284,0.0,CHICOS FAS INC,27981,5621,0.0,2476.41,2016,1108.994,0.0431345886452046,0.13918049552426,0.0,0.0822628436222378,,2.12136104433387,277,3.071428571428572,3.0,2.7857142857142856,3.4
1285,0.0,CHICOS FAS INC,27981,5621,0.0,2282.379,2017,1087.605,0.0446209791238547,0.104513834931488,0.0,0.0928645969814409,,1.43022257161378,289,2.571428571428572,2.857142857142857,2.571428571428572,3.857142857142857
1286,0.0,CHICOS FAS INC,27981,5621,0.0,2131.14,2018,1007.034,0.0538085109340896,0.0991440848052638,0.0,0.0353642478804092,,1.07674952384924,301,3.533333333333333,3.333333333333333,3.2666666666666666,3.2666666666666666
1287,0.0,CHICOS FAS INC,27981,5621,0.0,2037.875,2019,1542.659,0.0220003254121617,1.42515827441274,0.0,-0.0082675432483782,,0.948841954054655,313,3.5,3.125,3.0,3.125
1288,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1630.323,2008,939.757,0.0550067730274954,0.155143745243019,0.0,0.0876503181141508,45.6,1.09675075578048,132,,,,
1289,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1643.587,2009,854.06,0.0728485118141583,0.0,0.0,0.103451748120741,,1.37199377092944,144,,,,
1290,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1673.999,2010,854.331,0.0982581692575828,0.0,0.0,0.0972971834101771,,1.80725625079741,156,,,,
1291,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1715.862,2011,850.649,0.0937684050648387,0.0,0.0,0.0907836252085173,,1.82588545921996,168,,,,
1292,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1809.486,2012,923.41,0.0976619269880118,0.0,0.0,0.0684885370528801,,1.4381433491082,180,,,,
1293,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1765.789,2013,990.63,0.0732927530965143,0.0,0.0,0.0535275531732332,,1.65391224776153,192,,,,
1294,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1761.324,2014,958.618,0.0753292761037243,0.0,0.0,0.0593437636263872,,1.63650171392567,204,2.5,2.5,4.0,4.0
1295,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1725.777,2015,897.948,0.0469347890969188,0.0,0.0,0.0644625301242388,,1.60726790415481,216,3.2,3.2,3.5,3.2
1296,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1785.316,2016,910.499,0.0380933971371742,0.0309901327256205,0.0,0.112395510593642,,2.41982462364044,228,2.0,2.272727272727273,2.363636363636364,2.7
1297,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1870.275,2017,940.228,0.0623859319228953,0.045303029983175,0.0,0.0900824055441872,,3.15683839451707,240,2.6,2.8,3.2,3.2
1298,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1938.084,2018,727.046,0.0978122429667449,0.155392018114916,0.0,0.138863290630854,,2.52867553084674,252,2.625,3.0,3.0416666666666665,2.375
1299,0.0,CHILDRENS PLACE INC,65430,5600,0.0,1870.667,2019,1181.397,0.0486728847288422,2.57065228945477,0.0,0.0620451888738502,,1.57943664999996,264,2.7777777777777777,3.0,3.2222222222222223,1.8888888888888888
1300,0.0,CHIPOTLE MEXICAN GRILL INC,165914,5812,0.0,1329.705,2008,824.985,0.184368200633951,0.0063605261889847,0.0,0.0947920265216943,,2.66342209858361,24,,,,
1301,0.0,CHIPOTLE MEXICAN GRILL INC,165914,5812,0.0,1518.417,2009,961.505,0.12189016177763,0.0055127434214547,0.0,0.131923390934005,42.0,3.15503848653933,36,,,,
1302,0.0,CHIPOTLE MEXICAN GRILL INC,165914,5812,0.0,1835.922,2010,1121.605,0.100940170559154,0.0046641089295117,0.0,0.159575786484547,51.0,6.16877496088195,48,,,,
1303,1.1610169541026718,CHIPOTLE MEXICAN GRILL INC,165914,5812,0.0,2269.548,2011,1425.308,0.106045149539608,0.0035069036779394,0.0,0.150806001229208,51.0,7.67282052721236,60,,,,
